timestamp,latency,endpoint,load
2025-02-25 15:36:33.255960+00:00,0.856662,/reading_session_update,1
2025-02-25 15:36:34.098834+00:00,0.851791,/reading_session_update,1
2025-02-25 15:36:34.942584+00:00,0.830651,/reading_session_update,1
2025-02-25 15:36:35.786334+00:00,0.840425,/reading_session_update,1
2025-02-25 15:36:36.630084+00:00,0.838963,/reading_session_update,1
2025-02-25 15:36:37.473834+00:00,0.849785,/reading_session_update,1
2025-02-25 15:36:38.348834+00:00,0.863716,/reading_session_update,1
2025-02-25 15:36:39.208210+00:00,0.852128,/reading_session_update,1
2025-02-25 15:36:40.067585+00:00,0.864119,/reading_session_update,1
2025-02-25 15:36:40.926959+00:00,0.852954,/reading_session_update,1
2025-02-25 15:36:41.786335+00:00,0.855955,/reading_session_update,1
2025-02-25 15:36:42.645710+00:00,0.863511,/reading_session_update,1
2025-02-25 15:36:43.520709+00:00,0.86194,/reading_session_update,1
2025-02-25 15:36:44.364460+00:00,0.845401,/reading_session_update,1
2025-02-25 15:36:45.239461+00:00,0.863127,/reading_session_update,1
2025-02-25 15:36:46.176901+00:00,0.932961,/reading_session_update,1
2025-02-25 15:36:47.098815+00:00,0.931081,/reading_session_update,1
2025-02-25 15:36:47.973834+00:00,0.863973,/reading_session_update,1
2025-02-25 15:36:48.848835+00:00,0.877532,/reading_session_update,1
2025-02-25 15:36:49.739419+00:00,0.873421,/reading_session_update,1
2025-02-25 15:36:50.598834+00:00,0.866444,/reading_session_update,1
2025-02-25 15:36:51.473835+00:00,0.861993,/reading_session_update,1
2025-02-25 15:36:52.333210+00:00,0.867406,/reading_session_update,1
2025-02-25 15:36:53.192585+00:00,0.856803,/reading_session_update,1
2025-02-25 15:36:54.051960+00:00,0.853369,/reading_session_update,1
2025-02-25 15:36:54.911335+00:00,0.848525,/reading_session_update,1
2025-02-25 15:36:55.770710+00:00,0.852425,/reading_session_update,1
2025-02-25 15:36:56.645710+00:00,0.872225,/reading_session_update,1
2025-02-25 15:36:57.505084+00:00,0.85936,/reading_session_update,1
2025-02-25 15:36:58.348836+00:00,0.845943,/reading_session_update,1
2025-02-25 15:36:59.208165+00:00,0.843553,/reading_session_update,1
2025-02-25 15:37:00.051960+00:00,0.850017,/reading_session_update,1
2025-02-25 15:37:00.895710+00:00,0.837491,/reading_session_update,1
2025-02-25 15:37:01.770709+00:00,0.866265,/reading_session_update,1
2025-02-25 15:37:02.645710+00:00,0.869866,/reading_session_update,1
2025-02-25 15:37:03.489399+00:00,0.844452,/reading_session_update,1
2025-02-25 15:37:04.340551+00:00,0.846752,/reading_session_update,1
2025-02-25 15:37:05.182472+00:00,0.840308,/reading_session_update,1
2025-02-25 15:37:06.026177+00:00,0.839905,/reading_session_update,1
2025-02-25 15:37:06.901183+00:00,0.874436,/reading_session_update,1
2025-02-25 15:37:07.791800+00:00,0.888007,/reading_session_update,1
2025-02-25 15:37:08.682427+00:00,0.881023,/reading_session_update,1
2025-02-25 15:37:09.619930+00:00,0.929544,/reading_session_update,1
2025-02-25 15:37:10.526176+00:00,0.908996,/reading_session_update,1
2025-02-25 15:37:11.401222+00:00,0.868679,/reading_session_update,1
2025-02-25 15:37:12.244971+00:00,0.849338,/reading_session_update,1
2025-02-25 15:37:13.135596+00:00,0.874965,/reading_session_update,1
2025-02-25 15:37:13.979328+00:00,0.851516,/reading_session_update,1
2025-02-25 15:37:14.823095+00:00,0.839803,/reading_session_update,1
2025-02-25 15:37:15.682471+00:00,0.852511,/reading_session_update,1
2025-02-25 15:37:16.526166+00:00,0.836299,/reading_session_update,1
2025-02-25 15:37:17.369971+00:00,0.844347,/reading_session_update,1
2025-02-25 15:37:18.229347+00:00,0.84868,/reading_session_update,1
2025-02-25 15:37:19.088721+00:00,0.861566,/reading_session_update,1
2025-02-25 15:37:19.948095+00:00,0.850169,/reading_session_update,1
2025-02-25 15:37:20.963721+00:00,1.011632,/reading_session_update,1
2025-02-25 15:37:21.807474+00:00,0.847535,/reading_session_update,1
2025-02-25 15:37:22.682422+00:00,0.866158,/reading_session_update,1
2025-02-25 15:37:23.526221+00:00,0.844711,/reading_session_update,1
2025-02-25 15:37:24.385596+00:00,0.856861,/reading_session_update,1
2025-02-25 15:37:25.229346+00:00,0.841713,/reading_session_update,1
2025-02-25 15:37:26.088722+00:00,0.84925,/reading_session_update,1
2025-02-25 15:37:26.916846+00:00,0.825,/reading_session_update,1
2025-02-25 15:37:27.838722+00:00,0.910378,/reading_session_update,2
2025-02-25 15:37:27.854347+00:00,0.921083,/reading_session_update,2
2025-02-25 15:37:28.744971+00:00,0.888011,/reading_session_update,2
2025-02-25 15:37:28.744971+00:00,0.895685,/reading_session_update,2
2025-02-25 15:37:29.651221+00:00,0.903323,/reading_session_update,2
2025-02-25 15:37:29.666802+00:00,0.912633,/reading_session_update,2
2025-02-25 15:37:30.573096+00:00,0.899308,/reading_session_update,2
2025-02-25 15:37:30.573096+00:00,0.908161,/reading_session_update,2
2025-02-25 15:37:31.448096+00:00,0.866294,/reading_session_update,2
2025-02-25 15:37:31.463721+00:00,0.875744,/reading_session_update,2
2025-02-25 15:37:32.354347+00:00,0.887469,/reading_session_update,2
2025-02-25 15:37:32.354347+00:00,0.89678,/reading_session_update,2
2025-02-25 15:37:33.260596+00:00,0.896602,/reading_session_update,2
2025-02-25 15:37:33.260596+00:00,0.903078,/reading_session_update,2
2025-02-25 15:37:34.169120+00:00,0.893734,/reading_session_update,2
2025-02-25 15:37:34.169120+00:00,0.901625,/reading_session_update,2
2025-02-25 15:37:35.075371+00:00,0.892202,/reading_session_update,2
2025-02-25 15:37:35.075371+00:00,0.900852,/reading_session_update,2
2025-02-25 15:37:35.950371+00:00,0.865227,/reading_session_update,2
2025-02-25 15:37:35.965997+00:00,0.880991,/reading_session_update,2
2025-02-25 15:37:36.887870+00:00,0.916857,/reading_session_update,2
2025-02-25 15:37:36.887870+00:00,0.923158,/reading_session_update,2
2025-02-25 15:37:37.794121+00:00,0.901906,/reading_session_update,2
2025-02-25 15:37:37.809745+00:00,0.909033,/reading_session_update,2
2025-02-25 15:37:38.747246+00:00,0.935333,/reading_session_update,2
2025-02-25 15:37:38.747246+00:00,0.943946,/reading_session_update,2
2025-02-25 15:37:39.669120+00:00,0.910242,/reading_session_update,2
2025-02-25 15:37:39.684749+00:00,0.923935,/reading_session_update,2
2025-02-25 15:37:40.606560+00:00,0.91922,/reading_session_update,2
2025-02-25 15:37:40.622185+00:00,0.931223,/reading_session_update,2
2025-02-25 15:37:41.544061+00:00,0.920167,/reading_session_update,2
2025-02-25 15:37:41.559687+00:00,0.939408,/reading_session_update,2
2025-02-25 15:37:42.497185+00:00,0.927833,/reading_session_update,2
2025-02-25 15:37:42.512811+00:00,0.939198,/reading_session_update,2
2025-02-25 15:37:43.419079+00:00,0.912886,/reading_session_update,2
2025-02-25 15:37:43.434701+00:00,0.920113,/reading_session_update,2
2025-02-25 15:37:44.356575+00:00,0.919366,/reading_session_update,2
2025-02-25 15:37:44.372201+00:00,0.93032,/reading_session_update,2
2025-02-25 15:37:45.278436+00:00,0.903891,/reading_session_update,2
2025-02-25 15:37:45.278436+00:00,0.91321,/reading_session_update,2
2025-02-25 15:37:46.215935+00:00,0.925838,/reading_session_update,2
2025-02-25 15:37:46.215935+00:00,0.932862,/reading_session_update,2
2025-02-25 15:37:47.169067+00:00,0.937371,/reading_session_update,2
2025-02-25 15:37:47.169067+00:00,0.947331,/reading_session_update,2
2025-02-25 15:37:48.106559+00:00,0.921729,/reading_session_update,2
2025-02-25 15:37:48.106559+00:00,0.93102,/reading_session_update,2
2025-02-25 15:37:49.012828+00:00,0.894255,/reading_session_update,2
2025-02-25 15:37:49.012828+00:00,0.90492,/reading_session_update,2
2025-02-25 15:37:49.919079+00:00,0.890605,/reading_session_update,2
2025-02-25 15:37:49.934700+00:00,0.908146,/reading_session_update,2
2025-02-25 15:37:50.840951+00:00,0.911618,/reading_session_update,2
2025-02-25 15:37:50.856560+00:00,0.92037,/reading_session_update,2
2025-02-25 15:37:51.762809+00:00,0.906861,/reading_session_update,2
2025-02-25 15:37:51.778435+00:00,0.916802,/reading_session_update,2
2025-02-25 15:37:52.700310+00:00,0.911127,/reading_session_update,2
2025-02-25 15:37:52.700310+00:00,0.922081,/reading_session_update,2
2025-02-25 15:37:53.622200+00:00,0.915934,/reading_session_update,2
2025-02-25 15:37:53.637825+00:00,0.931131,/reading_session_update,2
2025-02-25 15:37:54.544079+00:00,0.89463,/reading_session_update,2
2025-02-25 15:37:54.544079+00:00,0.902888,/reading_session_update,2
2025-02-25 15:37:55.481587+00:00,0.923785,/reading_session_update,2
2025-02-25 15:37:55.481587+00:00,0.932538,/reading_session_update,2
2025-02-25 15:37:56.403452+00:00,0.910533,/reading_session_update,2
2025-02-25 15:37:56.419076+00:00,0.925178,/reading_session_update,2
2025-02-25 15:37:57.356559+00:00,0.940743,/reading_session_update,2
2025-02-25 15:37:57.372184+00:00,0.946377,/reading_session_update,2
2025-02-25 15:37:58.309685+00:00,0.934633,/reading_session_update,2
2025-02-25 15:37:58.309685+00:00,0.942633,/reading_session_update,2
2025-02-25 15:37:59.247200+00:00,0.922602,/reading_session_update,2
2025-02-25 15:37:59.262829+00:00,0.935202,/reading_session_update,2
2025-02-25 15:38:00.153449+00:00,0.896656,/reading_session_update,2
2025-02-25 15:38:00.169074+00:00,0.906144,/reading_session_update,2
2025-02-25 15:38:01.059684+00:00,0.893228,/reading_session_update,2
2025-02-25 15:38:01.075310+00:00,0.903498,/reading_session_update,2
2025-02-25 15:38:01.997207+00:00,0.914488,/reading_session_update,2
2025-02-25 15:38:01.997207+00:00,0.922385,/reading_session_update,2
2025-02-25 15:38:02.903449+00:00,0.893824,/reading_session_update,2
2025-02-25 15:38:02.919075+00:00,0.915975,/reading_session_update,2
2025-02-25 15:38:03.840934+00:00,0.916553,/reading_session_update,2
2025-02-25 15:38:03.856560+00:00,0.923787,/reading_session_update,2
2025-02-25 15:38:04.762825+00:00,0.910214,/reading_session_update,2
2025-02-25 15:38:04.778450+00:00,0.920042,/reading_session_update,2
2025-02-25 15:38:05.669079+00:00,0.888417,/reading_session_update,2
2025-02-25 15:38:05.684700+00:00,0.900413,/reading_session_update,2
2025-02-25 15:38:06.606575+00:00,0.922481,/reading_session_update,2
2025-02-25 15:38:06.622199+00:00,0.932331,/reading_session_update,2
2025-02-25 15:38:07.512824+00:00,0.897514,/reading_session_update,2
2025-02-25 15:38:07.528435+00:00,0.907364,/reading_session_update,2
2025-02-25 15:38:08.434700+00:00,0.89356,/reading_session_update,2
2025-02-25 15:38:08.434700+00:00,0.898659,/reading_session_update,2
2025-02-25 15:38:09.340937+00:00,0.906645,/reading_session_update,2
2025-02-25 15:38:09.356562+00:00,0.919651,/reading_session_update,2
2025-02-25 15:38:10.278454+00:00,0.917702,/reading_session_update,2
2025-02-25 15:38:10.294082+00:00,0.924354,/reading_session_update,2
2025-02-25 15:38:11.215950+00:00,0.919815,/reading_session_update,2
2025-02-25 15:38:11.215950+00:00,0.930382,/reading_session_update,2
2025-02-25 15:38:12.137825+00:00,0.909296,/reading_session_update,2
2025-02-25 15:38:12.137825+00:00,0.910957,/reading_session_update,2
2025-02-25 15:38:13.059686+00:00,0.914124,/reading_session_update,2
2025-02-25 15:38:13.059686+00:00,0.923805,/reading_session_update,2
2025-02-25 15:38:13.965935+00:00,0.897676,/reading_session_update,2
2025-02-25 15:38:13.981561+00:00,0.907536,/reading_session_update,2
2025-02-25 15:38:14.901957+00:00,0.914414,/reading_session_update,2
2025-02-25 15:38:14.901957+00:00,0.923396,/reading_session_update,2
2025-02-25 15:38:15.823895+00:00,0.908137,/reading_session_update,2
2025-02-25 15:38:15.839524+00:00,0.92078,/reading_session_update,2
2025-02-25 15:38:16.730145+00:00,0.898035,/reading_session_update,2
2025-02-25 15:38:16.745770+00:00,0.907827,/reading_session_update,2
2025-02-25 15:38:17.636396+00:00,0.887448,/reading_session_update,2
2025-02-25 15:38:17.652019+00:00,0.895759,/reading_session_update,2
2025-02-25 15:38:18.527263+00:00,0.875471,/reading_session_update,2
2025-02-25 15:38:18.527263+00:00,0.883133,/reading_session_update,2
2025-02-25 15:38:19.449098+00:00,0.909552,/reading_session_update,2
2025-02-25 15:38:19.464718+00:00,0.91924,/reading_session_update,2
2025-02-25 15:38:20.355387+00:00,0.895975,/reading_session_update,2
2025-02-25 15:38:20.371013+00:00,0.902977,/reading_session_update,2
2025-02-25 15:38:21.261637+00:00,0.892479,/reading_session_update,2
2025-02-25 15:38:21.292888+00:00,0.918124,/reading_session_update,2
2025-02-25 15:38:22.199077+00:00,0.907343,/reading_session_update,2
2025-02-25 15:38:22.214703+00:00,0.91559,/reading_session_update,2
2025-02-25 15:38:23.121014+00:00,0.914976,/reading_session_update,2
2025-02-25 15:38:23.136638+00:00,0.922366,/reading_session_update,2
2025-02-25 15:38:24.011602+00:00,0.874323,/reading_session_update,2
2025-02-25 15:38:24.027236+00:00,0.881663,/reading_session_update,2
2025-02-25 15:38:24.933468+00:00,0.90104,/reading_session_update,2
2025-02-25 15:38:24.933468+00:00,0.906596,/reading_session_update,2
2025-02-25 15:38:25.855389+00:00,0.918937,/reading_session_update,2
2025-02-25 15:38:25.886638+00:00,0.944646,/reading_session_update,2
2025-02-25 15:38:26.792887+00:00,0.910503,/reading_session_update,2
2025-02-25 15:38:26.808512+00:00,0.921037,/reading_session_update,2
2025-02-25 15:38:27.699137+00:00,0.890427,/reading_session_update,2
2025-02-25 15:38:27.699137+00:00,0.891603,/reading_session_update,2
2025-02-25 15:38:28.636637+00:00,0.932721,/reading_session_update,2
2025-02-25 15:38:28.652263+00:00,0.940485,/reading_session_update,2
2025-02-25 15:38:29.579672+00:00,0.923993,/reading_session_update,2
2025-02-25 15:38:29.579672+00:00,0.929486,/reading_session_update,2
2025-02-25 15:38:30.485863+00:00,0.901515,/reading_session_update,2
2025-02-25 15:38:30.501488+00:00,0.920499,/reading_session_update,2
2025-02-25 15:38:31.392173+00:00,0.875479,/reading_session_update,2
2025-02-25 15:38:31.392173+00:00,0.888763,/reading_session_update,2
2025-02-25 15:38:32.314047+00:00,0.914574,/reading_session_update,2
2025-02-25 15:38:32.329672+00:00,0.923049,/reading_session_update,2
2025-02-25 15:38:33.220298+00:00,0.888068,/reading_session_update,2
2025-02-25 15:38:33.220298+00:00,0.895539,/reading_session_update,2
2025-02-25 15:38:34.110922+00:00,0.875468,/reading_session_update,2
2025-02-25 15:38:34.110922+00:00,0.883671,/reading_session_update,2
2025-02-25 15:38:35.001548+00:00,0.879661,/reading_session_update,2
2025-02-25 15:38:35.017127+00:00,0.892403,/reading_session_update,2
2025-02-25 15:38:35.923423+00:00,0.89956,/reading_session_update,2
2025-02-25 15:38:35.939047+00:00,0.920021,/reading_session_update,2
2025-02-25 15:38:36.860923+00:00,0.914484,/reading_session_update,2
2025-02-25 15:38:36.860923+00:00,0.921496,/reading_session_update,2
2025-02-25 15:38:37.751547+00:00,0.883437,/reading_session_update,2
2025-02-25 15:38:37.767172+00:00,0.893846,/reading_session_update,2
2025-02-25 15:38:38.657754+00:00,0.885032,/reading_session_update,2
2025-02-25 15:38:38.657754+00:00,0.894334,/reading_session_update,2
2025-02-25 15:38:39.564049+00:00,0.901827,/reading_session_update,2
2025-02-25 15:38:39.579673+00:00,0.915271,/reading_session_update,2
2025-02-25 15:38:40.470299+00:00,0.888393,/reading_session_update,2
2025-02-25 15:38:40.485923+00:00,0.894471,/reading_session_update,2
2025-02-25 15:38:41.392172+00:00,0.907478,/reading_session_update,2
2025-02-25 15:38:41.407754+00:00,0.91662,/reading_session_update,2
2025-02-25 15:38:42.282797+00:00,0.882478,/reading_session_update,2
2025-02-25 15:38:42.298423+00:00,0.891752,/reading_session_update,2
2025-02-25 15:38:43.204613+00:00,0.898363,/reading_session_update,2
2025-02-25 15:38:43.204613+00:00,0.908971,/reading_session_update,2
2025-02-25 15:38:44.110922+00:00,0.892478,/reading_session_update,2
2025-02-25 15:38:44.110922+00:00,0.899538,/reading_session_update,2
2025-02-25 15:38:45.001548+00:00,0.880515,/reading_session_update,2
2025-02-25 15:38:45.001548+00:00,0.887646,/reading_session_update,2
2025-02-25 15:38:45.907797+00:00,0.900343,/reading_session_update,2
2025-02-25 15:38:45.939047+00:00,0.923812,/reading_session_update,2
2025-02-25 15:38:46.845299+00:00,0.912211,/reading_session_update,2
2025-02-25 15:38:46.860923+00:00,0.922451,/reading_session_update,2
2025-02-25 15:38:47.782797+00:00,0.918016,/reading_session_update,2
2025-02-25 15:38:47.798423+00:00,0.928844,/reading_session_update,2
2025-02-25 15:38:48.689023+00:00,0.88546,/reading_session_update,2
2025-02-25 15:38:48.704673+00:00,0.901052,/reading_session_update,2
2025-02-25 15:38:49.595298+00:00,0.886247,/reading_session_update,2
2025-02-25 15:38:49.595298+00:00,0.89621,/reading_session_update,2
2025-02-25 15:38:50.496416+00:00,0.896334,/reading_session_update,2
2025-02-25 15:38:50.512040+00:00,0.907375,/reading_session_update,2
2025-02-25 15:38:51.402665+00:00,0.891434,/reading_session_update,2
2025-02-25 15:38:51.418290+00:00,0.901345,/reading_session_update,2
2025-02-25 15:38:52.313952+00:00,0.887246,/reading_session_update,2
2025-02-25 15:38:52.313952+00:00,0.890756,/reading_session_update,2
2025-02-25 15:38:53.187157+00:00,0.87158,/reading_session_update,2
2025-02-25 15:38:53.202782+00:00,0.881135,/reading_session_update,2
2025-02-25 15:38:54.093407+00:00,0.88948,/reading_session_update,2
2025-02-25 15:38:54.109033+00:00,0.903519,/reading_session_update,2
2025-02-25 15:38:54.984032+00:00,0.870047,/reading_session_update,2
2025-02-25 15:38:54.984032+00:00,0.878307,/reading_session_update,2
2025-02-25 15:38:55.890282+00:00,0.895256,/reading_session_update,2
2025-02-25 15:38:55.905908+00:00,0.907802,/reading_session_update,2
2025-02-25 15:38:56.796533+00:00,0.889203,/reading_session_update,2
2025-02-25 15:38:56.812158+00:00,0.899432,/reading_session_update,2
2025-02-25 15:38:57.702783+00:00,0.893382,/reading_session_update,2
2025-02-25 15:38:57.718408+00:00,0.902889,/reading_session_update,2
2025-02-25 15:38:58.655908+00:00,0.936928,/reading_session_update,2
2025-02-25 15:38:58.655908+00:00,0.942831,/reading_session_update,2
2025-02-25 15:38:59.593407+00:00,0.917945,/reading_session_update,3
2025-02-25 15:38:59.593407+00:00,0.928517,/reading_session_update,3
2025-02-25 15:38:59.593407+00:00,0.92846,/reading_session_update,3
2025-02-25 15:39:00.546534+00:00,0.938636,/reading_session_update,3
2025-02-25 15:39:00.562158+00:00,0.954368,/reading_session_update,3
2025-02-25 15:39:00.562158+00:00,0.955372,/reading_session_update,3
2025-02-25 15:39:01.499660+00:00,0.933467,/reading_session_update,3
2025-02-25 15:39:01.515282+00:00,0.945871,/reading_session_update,3
2025-02-25 15:39:01.515282+00:00,0.94551,/reading_session_update,3
2025-02-25 15:39:02.452782+00:00,0.938377,/reading_session_update,3
2025-02-25 15:39:02.468363+00:00,0.947333,/reading_session_update,3
2025-02-25 15:39:02.468363+00:00,0.949018,/reading_session_update,3
2025-02-25 15:39:03.405907+00:00,0.925309,/reading_session_update,3
2025-02-25 15:39:03.405907+00:00,0.935844,/reading_session_update,3
2025-02-25 15:39:03.421472+00:00,0.938428,/reading_session_update,3
2025-02-25 15:39:04.361130+00:00,0.944386,/reading_session_update,3
2025-02-25 15:39:04.376816+00:00,0.954712,/reading_session_update,3
2025-02-25 15:39:04.376816+00:00,0.960545,/reading_session_update,3
2025-02-25 15:39:05.314316+00:00,0.93466,/reading_session_update,3
2025-02-25 15:39:05.329940+00:00,0.942891,/reading_session_update,3
2025-02-25 15:39:05.329940+00:00,0.94415,/reading_session_update,3
2025-02-25 15:39:06.251815+00:00,0.92014,/reading_session_update,3
2025-02-25 15:39:06.267440+00:00,0.929885,/reading_session_update,3
2025-02-25 15:39:06.267440+00:00,0.9308,/reading_session_update,3
2025-02-25 15:39:07.189316+00:00,0.917223,/reading_session_update,3
2025-02-25 15:39:07.204896+00:00,0.924299,/reading_session_update,3
2025-02-25 15:39:07.204896+00:00,0.926826,/reading_session_update,3
2025-02-25 15:39:08.158065+00:00,0.946874,/reading_session_update,3
2025-02-25 15:39:08.158065+00:00,0.956498,/reading_session_update,3
2025-02-25 15:39:08.158065+00:00,0.960117,/reading_session_update,3
2025-02-25 15:39:09.095566+00:00,0.921193,/reading_session_update,3
2025-02-25 15:39:09.095566+00:00,0.931751,/reading_session_update,3
2025-02-25 15:39:09.095566+00:00,0.931891,/reading_session_update,3
2025-02-25 15:39:10.064315+00:00,0.954195,/reading_session_update,3
2025-02-25 15:39:10.064315+00:00,0.963612,/reading_session_update,3
2025-02-25 15:39:10.064315+00:00,0.9638,/reading_session_update,3
2025-02-25 15:39:10.986191+00:00,0.91175,/reading_session_update,3
2025-02-25 15:39:11.001815+00:00,0.921061,/reading_session_update,3
2025-02-25 15:39:11.001815+00:00,0.924123,/reading_session_update,3
2025-02-25 15:39:11.939551+00:00,0.932411,/reading_session_update,3
2025-02-25 15:39:11.955250+00:00,0.943783,/reading_session_update,3
2025-02-25 15:39:11.955250+00:00,0.944641,/reading_session_update,3
2025-02-25 15:39:12.908374+00:00,0.94322,/reading_session_update,3
2025-02-25 15:39:12.908374+00:00,0.95212,/reading_session_update,3
2025-02-25 15:39:12.908374+00:00,0.951918,/reading_session_update,3
2025-02-25 15:39:13.830249+00:00,0.913559,/reading_session_update,3
2025-02-25 15:39:13.830249+00:00,0.919388,/reading_session_update,3
2025-02-25 15:39:13.861500+00:00,0.942071,/reading_session_update,3
2025-02-25 15:39:14.798999+00:00,0.939209,/reading_session_update,3
2025-02-25 15:39:14.814606+00:00,0.950232,/reading_session_update,3
2025-02-25 15:39:14.814606+00:00,0.957834,/reading_session_update,3
2025-02-25 15:39:15.752125+00:00,0.926286,/reading_session_update,3
2025-02-25 15:39:15.767750+00:00,0.937873,/reading_session_update,3
2025-02-25 15:39:15.767750+00:00,0.939149,/reading_session_update,3
2025-02-25 15:39:16.705250+00:00,0.939283,/reading_session_update,3
2025-02-25 15:39:16.720877+00:00,0.94863,/reading_session_update,3
2025-02-25 15:39:16.720877+00:00,0.95081,/reading_session_update,3
2025-02-25 15:39:17.705215+00:00,0.971454,/reading_session_update,3
2025-02-25 15:39:17.705215+00:00,0.981629,/reading_session_update,3
2025-02-25 15:39:17.705215+00:00,0.984356,/reading_session_update,3
2025-02-25 15:39:18.658315+00:00,0.942948,/reading_session_update,3
2025-02-25 15:39:18.673945+00:00,0.949719,/reading_session_update,3
2025-02-25 15:39:18.689565+00:00,0.969551,/reading_session_update,3
2025-02-25 15:39:19.658317+00:00,0.966755,/reading_session_update,3
2025-02-25 15:39:19.673959+00:00,0.978771,/reading_session_update,3
2025-02-25 15:39:19.673959+00:00,0.97899,/reading_session_update,3
2025-02-25 15:39:20.627068+00:00,0.947102,/reading_session_update,3
2025-02-25 15:39:20.627068+00:00,0.955031,/reading_session_update,3
2025-02-25 15:39:20.642689+00:00,0.958387,/reading_session_update,3
2025-02-25 15:39:21.611439+00:00,0.962224,/reading_session_update,3
2025-02-25 15:39:21.611439+00:00,0.97206,/reading_session_update,3
2025-02-25 15:39:21.611439+00:00,0.975286,/reading_session_update,3
2025-02-25 15:39:22.580197+00:00,0.96107,/reading_session_update,3
2025-02-25 15:39:22.595815+00:00,0.970835,/reading_session_update,3
2025-02-25 15:39:22.595815+00:00,0.971047,/reading_session_update,3
2025-02-25 15:39:23.548944+00:00,0.948334,/reading_session_update,3
2025-02-25 15:39:23.564586+00:00,0.961374,/reading_session_update,3
2025-02-25 15:39:23.564586+00:00,0.962486,/reading_session_update,3
2025-02-25 15:39:24.533316+00:00,0.965509,/reading_session_update,3
2025-02-25 15:39:24.548940+00:00,0.976061,/reading_session_update,3
2025-02-25 15:39:24.548940+00:00,0.977851,/reading_session_update,3
2025-02-25 15:39:25.502080+00:00,0.949072,/reading_session_update,3
2025-02-25 15:39:25.517710+00:00,0.95734,/reading_session_update,3
2025-02-25 15:39:25.517710+00:00,0.958651,/reading_session_update,3
2025-02-25 15:39:26.470838+00:00,0.950755,/reading_session_update,3
2025-02-25 15:39:26.486455+00:00,0.964621,/reading_session_update,3
2025-02-25 15:39:26.486455+00:00,0.96763,/reading_session_update,3
2025-02-25 15:39:27.455206+00:00,0.956486,/reading_session_update,3
2025-02-25 15:39:27.470841+00:00,0.982859,/reading_session_update,3
2025-02-25 15:39:27.470841+00:00,0.983592,/reading_session_update,3
2025-02-25 15:39:28.423940+00:00,0.935439,/reading_session_update,3
2025-02-25 15:39:28.423940+00:00,0.946562,/reading_session_update,3
2025-02-25 15:39:28.439574+00:00,0.948298,/reading_session_update,3
2025-02-25 15:39:29.408328+00:00,0.968916,/reading_session_update,3
2025-02-25 15:39:29.423938+00:00,0.979261,/reading_session_update,3
2025-02-25 15:39:29.423938+00:00,0.979045,/reading_session_update,3
2025-02-25 15:39:30.361453+00:00,0.940767,/reading_session_update,3
2025-02-25 15:39:30.377080+00:00,0.95104,/reading_session_update,3
2025-02-25 15:39:30.377080+00:00,0.950696,/reading_session_update,3
